Index,Date,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2253,22/05/2018,5,15.7,0,0.6,1610,10.6,0,0,0,Spring,Holiday,Yes
2254,19/01/2018,10,0,29,1.3,1592,-15.9,0.52,0,0,Winter,No Holiday,Yes
2255,26/03/2018,23,9.8,62,0.6,535,2.8,0,0,0,Spring,No Holiday,Yes
2256,27/08/2018,8,21.3,97,1.3,1029,20.7,0.17,0.5,0,Summer,No Holiday,Yes
2257,18/03/2018,20,9.2,66,1.1,513,3.1,0,0,0,Spring,No Holiday,Yes
2258,25/07/2018,9,29.4,66,2.5,1308,22.3,0.91,0,0,Summer,No Holiday,Yes
2259,27/05/2018,11,22.3,33,1.8,1853,0,1.54,0,0,Spring,No Holiday,Yes
2260,5/7/2018,23,23.9,66,1.5,2000,17.1,0,0,0,Summer,No Holiday,Yes
2261,12/10/2018,19,12.9,50,1.4,2000,2.7,0,0,0,Autumn,No Holiday,Yes
2262,28/03/2018,7,9.6,82,1.1,284,6.6,0.04,0,0,Spring,No Holiday,Yes
2263,19/09/2018,3,19.7,70,0.5,2000,14,0,0,0,Autumn,No Holiday,No
2264,21/07/2018,4,25.6,77,1.2,1203,21.2,0,0,0,Summer,No Holiday,Yes
2265,3/7/2018,23,26.4,78,0.3,2000,22.2,0,0,0,Summer,No Holiday,Yes
2266,7/2/2018,16,-1.7,18,2,1919,-22.9,1.41,0,0,Winter,No Holiday,Yes
2267,23/06/2018,10,25.8,35,1.5,1900,9.1,1.66,0,0,Summer,No Holiday,Yes
2268,14/11/2018,10,9.6,53,1.4,1818,0.4,1.16,0,0,Autumn,No Holiday,Yes
2269,10/9/2018,9,22.3,52,1.9,2000,11.9,1.43,0,0,Autumn,No Holiday,Yes
2270,15/03/2018,17,10.9,98,1.3,222,10.5,0.09,0,0,Spring,No Holiday,Yes
2271,6/10/2018,8,16.6,97,2,457,16.1,0.01,9,0,Autumn,No Holiday,Yes
2272,7/6/2018,1,19.1,86,1.8,522,16.6,0,0,0,Summer,No Holiday,Yes
2273,29/09/2018,19,22.5,43,0.4,2000,9.2,0,0,0,Autumn,No Holiday,Yes
2274,9/3/2018,4,2.5,76,1,403,-1.3,0,0,0,Spring,No Holiday,Yes
2275,2/7/2018,4,20.8,97,1,2000,20.3,0,4,0,Summer,No Holiday,Yes
2276,12/5/2018,0,16.1,54,1.3,1052,6.7,0,0,0,Spring,No Holiday,Yes
2277,28/09/2018,8,15.2,58,1.7,2000,6.9,0.29,0,0,Autumn,No Holiday,No
2278,6/3/2018,8,-0.7,76,1,1461,-4.4,0.2,0,0,Spring,No Holiday,Yes
2279,7/9/2018,8,20.5,78,2.5,1250,16.5,0.32,0,0,Autumn,No Holiday,Yes
2280,2/11/2018,10,10,49,1.2,1411,-0.2,1.4,0,0,Autumn,No Holiday,Yes
2281,9/2/2018,3,-5.2,48,0.7,1309,-14.5,0,0,0,Winter,No Holiday,Yes
2282,28/11/2018,12,7.9,14,1.7,1688,-18,1.81,0,0,Autumn,No Holiday,Yes
2283,25/09/2018,11,20.1,40,1.6,1985,6,2.47,0,0,Autumn,Holiday,Yes
2284,18/07/2018,17,32.6,46,2.8,1560,19.4,1.95,0,0,Summer,No Holiday,Yes
2285,9/8/2018,6,27.7,84,1.4,1436,24.7,0,0,0,Summer,No Holiday,Yes
2286,4/7/2018,3,24.9,83,0.2,1857,21.8,0,0,0,Summer,No Holiday,Yes
2287,14/10/2018,2,9.1,68,0.3,921,3.4,0,0,0,Autumn,No Holiday,Yes
2288,25/10/2018,23,12.5,59,0.8,1602,4.6,0,0,0,Autumn,No Holiday,Yes
2289,17/02/2018,18,-0.3,17,1.9,2000,-22.4,0.2,0,0,Winter,Holiday,Yes
2290,9/1/2018,7,-5.9,57,3.1,1686,-13,0,0,0.8,Winter,No Holiday,Yes
2291,10/10/2018,6,12.6,86,1.9,1430,10.3,0,0,0,Autumn,No Holiday,Yes
2292,30/04/2018,8,15.8,73,0.5,357,10.9,0.39,0,0,Spring,No Holiday,Yes
2293,17/10/2018,1,11.5,74,1.2,1305,7,0,0,0,Autumn,No Holiday,Yes
2294,27/04/2018,3,10.7,63,1.1,989,3.9,0,0,0,Spring,No Holiday,Yes
2295,16/04/2018,15,18.4,25,2,1809,-2,2.8,0,0,Spring,No Holiday,Yes
2296,30/04/2018,2,14.1,62,1.2,502,6.9,0,0,0,Spring,No Holiday,Yes
2297,13/02/2018,22,2.6,57,3.1,2000,-5,0,0,0,Winter,No Holiday,Yes
2298,12/3/2018,4,2.8,52,0.6,1249,-6.1,0,0,0,Spring,No Holiday,Yes
2299,8/5/2018,15,22.4,39,1.9,2000,7.7,2.16,0,0,Spring,No Holiday,Yes
2300,10/10/2018,9,12,72,3.3,1650,7,0.68,0,0,Autumn,No Holiday,Yes
2301,2/10/2018,18,19.2,48,2.2,2000,7.9,0.28,0,0,Autumn,No Holiday,No
2302,26/07/2018,4,27.7,75,1,1360,22.8,0,0,0,Summer,No Holiday,Yes
2303,8/2/2018,18,-0.5,26,1.7,1999,-17.7,0.15,0,0,Winter,No Holiday,Yes
2304,1/9/2018,5,21.1,87,0.6,1116,18.8,0,0,0,Autumn,No Holiday,Yes
2305,19/02/2018,8,-1.2,51,0.8,1800,-10,0.05,0,0,Winter,No Holiday,Yes
2306,5/5/2018,13,22.7,35,3.4,1794,6.4,2.51,0,0,Spring,No Holiday,Yes
2307,23/10/2018,3,10.1,70,1.1,606,4.8,0,0,0,Autumn,No Holiday,Yes
2308,7/3/2018,4,2.6,61,1.7,1998,-4.1,0,0,0,Spring,No Holiday,Yes
2309,24/07/2018,9,31.7,59,1,1706,22.6,1.69,0,0,Summer,No Holiday,Yes
2310,10/7/2018,21,25.1,86,0.3,870,22.5,0,0,0,Summer,No Holiday,Yes
2311,21/03/2018,15,2.2,85,1.3,2000,0,0.41,0.5,0,Spring,No Holiday,Yes
2312,22/06/2018,13,30.6,26,1.2,1792,8.9,3.17,0,0,Summer,No Holiday,Yes
2313,23/10/2018,4,10,73,0.9,622,5.3,0,0,0,Autumn,No Holiday,Yes
2314,8/4/2018,2,2.2,49,1.9,2000,-7.4,0,0,0,Spring,No Holiday,Yes
2315,19/06/2018,9,22.4,62,0.9,761,14.7,0.93,0,0,Summer,No Holiday,Yes
2316,25/02/2018,7,-1,47,0.9,1552,-10.9,0,0,0,Winter,No Holiday,Yes
2317,2/8/2018,12,36.6,41,2,1866,21.2,2.58,0,0,Summer,No Holiday,Yes
2318,4/3/2018,22,9.6,92,2.5,721,8.3,0,0,0,Spring,No Holiday,Yes
2319,29/08/2018,17,24.6,93,0.9,1451,23.3,0,1.5,0,Summer,No Holiday,Yes
2320,29/11/2018,8,0.8,44,1.7,1439,-10,0.02,0,0,Autumn,No Holiday,Yes
2321,8/2/2018,7,-9.6,67,1,1503,-14.5,0,0,0,Winter,No Holiday,Yes
2322,27/02/2018,3,1.1,44,1,1128,-9.8,0,0,0,Winter,No Holiday,Yes
2323,3/7/2018,7,23.5,86,0.2,1908,21,0.38,0,0,Summer,No Holiday,Yes
2324,23/07/2018,22,30.3,60,1.8,2000,21.6,0,0,0,Summer,No Holiday,Yes
2325,3/8/2018,13,36.8,44,1.8,1625,22.5,1.79,0,0,Summer,No Holiday,Yes
2326,4/2/2018,22,-9.7,45,1.3,2000,-19.4,0,0,0,Winter,No Holiday,Yes
2327,5/4/2018,9,6.8,89,2.9,2000,5.1,0.07,0,0,Spring,No Holiday,Yes
2328,17/12/2017,4,-9.5,40,1.9,2000,-20.6,0,0,0,Winter,No Holiday,Yes
2329,15/03/2018,11,13.9,98,1.4,296,13.5,0.13,0,0,Spring,No Holiday,Yes
2330,23/04/2018,10,8.6,95,2.5,578,7.8,0.2,4,0,Spring,No Holiday,Yes
2331,29/07/2018,17,36.3,36,1.5,2000,18.8,1.87,0,0,Summer,No Holiday,Yes
2332,30/08/2018,22,24.6,71,1.5,1319,18.9,0,0,0,Summer,No Holiday,Yes
2333,29/11/2018,0,2.2,30,0.7,1879,-13.6,0,0,0,Autumn,No Holiday,Yes
2334,5/12/2017,21,-3.7,47,0,2000,-13.3,0,0,0,Winter,No Holiday,Yes
2335,3/3/2018,15,16,14,2.2,1828,-11.5,2.33,0,0,Spring,No Holiday,Yes
2336,17/07/2018,16,32,51,2.4,1402,20.5,2.55,0,0,Summer,No Holiday,Yes
2337,16/04/2018,20,12.1,35,2.4,1954,-2.9,0,0,0,Spring,No Holiday,Yes
2338,11/2/2018,20,-5.7,67,2.6,2000,-10.8,0,0,0,Winter,No Holiday,Yes
2339,6/12/2017,11,1.6,57,1.2,1261,-6,0.93,0,0,Winter,No Holiday,Yes
2340,20/12/2017,19,-1.5,81,1.8,751,-4.3,0,0,2.2,Winter,No Holiday,Yes
2341,24/09/2018,7,14.7,61,2.1,2000,7.2,0.02,0,0,Autumn,Holiday,Yes
2342,27/04/2018,21,15.7,51,1.9,806,5.5,0,0,0,Spring,No Holiday,Yes
2343,16/01/2018,14,6.5,43,0.8,468,-5.2,0.52,0,0,Winter,No Holiday,Yes
2344,24/01/2018,21,-14.7,40,3.2,1933,-25.3,0,0,0.7,Winter,No Holiday,Yes
2345,21/08/2018,4,25.3,70,6.9,925,19.4,0,0.4,0,Summer,No Holiday,Yes
2346,31/12/2017,21,-1.6,35,1,2000,-15.1,0,0,0,Winter,Holiday,Yes
2347,14/06/2018,1,20.8,72,1,912,15.5,0,0,0,Summer,No Holiday,Yes
2348,22/01/2018,7,-0.4,34,1,1989,-14.3,0,0,0,Winter,No Holiday,Yes
2349,20/07/2018,4,25.1,83,0,1253,22,0,0,0,Summer,No Holiday,Yes
2350,19/01/2018,14,4.7,24,3.6,1552,-14.2,1.08,0,0,Winter,No Holiday,Yes
2351,18/06/2018,18,29.2,35,2.7,1900,12.1,1.27,0,0,Summer,No Holiday,Yes
2352,17/04/2018,7,6.9,57,1.1,1633,-1,0.18,0,0,Spring,No Holiday,Yes
2353,8/5/2018,23,12.2,57,1.9,2000,3.9,0,0,0,Spring,No Holiday,Yes
2354,16/03/2018,6,4.4,61,1.7,2000,-2.4,0,0,0,Spring,No Holiday,Yes
2355,7/2/2018,12,-6,24,2.6,1964,-23.3,1.97,0,0,Winter,No Holiday,Yes
2356,2/4/2018,4,15.7,79,1.2,628,12,0,0,0,Spring,No Holiday,Yes
2357,9/6/2018,6,19,84,0.5,440,16.2,0.05,0,0,Summer,No Holiday,Yes
2358,13/06/2018,13,24.9,52,1.8,1554,14.3,1.7,0,0,Summer,No Holiday,Yes
2359,9/6/2018,19,25.7,47,1.8,2000,13.5,0.04,0,0,Summer,No Holiday,Yes
2360,8/12/2017,13,-1.7,28,1.8,1963,-17.8,1.22,0,0,Winter,No Holiday,Yes
2361,2/2/2018,14,3.2,26,2.2,1499,-14.5,1.16,0,0,Winter,No Holiday,Yes
2362,8/12/2017,21,-3.3,35,0.5,2000,-16.6,0,0,0,Winter,No Holiday,Yes
2363,3/3/2018,23,9.4,74,1.6,559,4.9,0,0,0,Spring,No Holiday,Yes
2364,15/02/2018,6,-2.6,38,1,2000,-15,0,0,0,Winter,Holiday,Yes
2365,22/08/2018,17,36.4,39,1.2,2000,20.2,1.15,0,0,Summer,No Holiday,Yes
2366,2/7/2018,21,23.4,98,0.4,1038,23,0,1,0,Summer,No Holiday,Yes
2367,30/10/2018,15,10.9,33,2.6,1963,-4.7,1.73,0,0,Autumn,No Holiday,Yes
2368,21/02/2018,3,-3.4,32,0.9,1977,-17.7,0,0,0,Winter,No Holiday,Yes
2369,27/10/2018,8,7.7,62,2.4,1985,0.8,0.23,0,0,Autumn,No Holiday,Yes
2370,31/08/2018,1,23.7,77,1.1,1099,19.4,0,0,0,Summer,No Holiday,Yes
2371,6/11/2018,1,9.8,75,0.5,668,5.5,0,0,0,Autumn,No Holiday,No
2372,29/06/2018,12,26.1,67,2.2,758,19.4,2.15,0,0,Summer,No Holiday,Yes
2373,8/7/2018,3,18.8,56,1.2,2000,9.8,0,0,0,Summer,No Holiday,Yes
2374,10/2/2018,4,1.9,74,1.2,514,-2.2,0,0,0,Winter,No Holiday,Yes
2375,9/8/2018,17,28.8,83,4,969,25.6,0.39,1.1,0,Summer,No Holiday,Yes
2376,14/09/2018,18,25.7,57,1.5,2000,16.5,0.24,0,0,Autumn,No Holiday,Yes
2377,29/07/2018,1,28,71,0.6,1799,22.2,0,0,0,Summer,No Holiday,Yes
2378,23/09/2018,22,18.5,40,2.5,2000,4.6,0,0,0,Autumn,Holiday,Yes
2379,19/06/2018,20,22.4,62,2.2,1041,14.7,0.05,0,0,Summer,No Holiday,Yes
2380,5/9/2018,20,24.5,64,2,2000,17.2,0,0,0,Autumn,No Holiday,Yes
2381,16/02/2018,20,0.2,61,1.9,1956,-6.4,0,0,0,Winter,Holiday,Yes
2382,21/12/2017,17,2.9,60,1.3,1193,-4.1,0.16,0,0.8,Winter,No Holiday,Yes
2383,12/1/2018,10,-13,37,2.2,1960,-24.6,0.59,0,0,Winter,No Holiday,Yes
2384,1/10/2018,2,13.9,56,2.4,2000,5.2,0,0,0,Autumn,No Holiday,Yes
2385,20/10/2018,20,13.7,51,1,1954,3.7,0,0,0,Autumn,No Holiday,Yes
2386,6/1/2018,20,-2.1,41,1.1,1578,-13.6,0,0,0,Winter,No Holiday,Yes
2387,18/06/2018,23,22.3,59,1.1,1892,13.8,0,0,0,Summer,No Holiday,Yes
2388,10/1/2018,4,-6.6,72,2.2,2000,-10.8,0,0,0.8,Winter,No Holiday,Yes
2389,19/11/2018,16,9.7,43,2.7,1012,-2.2,0.37,0,0,Autumn,No Holiday,Yes
2390,29/03/2018,8,13.3,80,1.2,369,9.9,0.14,0,0,Spring,No Holiday,Yes
2391,7/9/2018,5,20.5,67,1.2,1649,14.1,0,0,0,Autumn,No Holiday,Yes
2392,19/10/2018,8,7.9,63,0.6,2000,1.2,0.3,0,0,Autumn,No Holiday,Yes
2393,27/04/2018,2,11.2,58,1.4,1255,3.2,0,0,0,Spring,No Holiday,Yes
2394,16/06/2018,16,28.3,41,2.6,1852,13.7,2.58,0,0,Summer,No Holiday,Yes
2395,19/01/2018,3,-0.6,43,1.7,1316,-11.6,0,0,0,Winter,No Holiday,Yes
2396,14/05/2018,5,11.9,93,0.8,241,10.7,0,0,0,Spring,No Holiday,Yes
2397,8/9/2018,10,22.2,43,0.9,1891,9,2.09,0,0,Autumn,No Holiday,Yes
2398,7/2/2018,5,-13,53,0.7,1810,-20.5,0,0,0,Winter,No Holiday,Yes
2399,13/09/2018,5,20.5,70,1.2,2000,14.8,0,0,0,Autumn,No Holiday,Yes
2400,9/5/2018,20,17.3,53,1.9,2000,7.6,0.01,0,0,Spring,No Holiday,Yes
2401,18/04/2018,1,8.9,45,2.1,1456,-2.4,0,0,0,Spring,No Holiday,Yes
2402,7/8/2018,15,34.3,49,1,1633,22,1.62,0,0,Summer,No Holiday,Yes
2403,14/07/2018,21,28.2,64,2.8,2000,20.7,0,0,0,Summer,No Holiday,Yes
2404,28/09/2018,0,17.1,52,1.4,2000,7.1,0,0,0,Autumn,No Holiday,No
2405,15/02/2018,23,-2.5,31,1.4,1996,-17.3,0,0,0,Winter,Holiday,Yes
2406,9/9/2018,13,27.2,32,1.7,2000,9,3.12,0,0,Autumn,No Holiday,Yes
2407,28/06/2018,10,25.3,70,0.6,1386,19.4,0.7,0,0,Summer,No Holiday,Yes
2408,13/09/2018,6,20.3,71,1.6,2000,14.8,0,0,0,Autumn,No Holiday,Yes
2409,7/2/2018,0,-12.3,47,0.4,1848,-21.3,0,0,0,Winter,No Holiday,Yes
2410,27/02/2018,17,6.8,57,1,623,-1.1,0.16,0,0,Winter,No Holiday,Yes
2411,3/3/2018,3,0.8,38,0.8,1594,-11.9,0,0,0,Spring,No Holiday,Yes
2412,29/01/2018,19,-7.1,40,3.2,2000,-18.4,0,0,0,Winter,No Holiday,Yes
2413,1/3/2018,8,1.5,80,3.2,1246,-1.5,0.04,0,0,Spring,Holiday,Yes
2414,8/11/2018,0,12.9,70,1.8,2000,7.5,0,0,0,Autumn,No Holiday,Yes
2415,9/7/2018,17,20.3,93,1.4,1684,19.1,0.32,1,0,Summer,No Holiday,Yes
2416,17/12/2017,17,-3.8,35,2.4,2000,-17,0.17,0,0,Winter,No Holiday,Yes
2417,21/12/2017,22,-1.1,78,0.6,865,-4.4,0,0,0.8,Winter,No Holiday,Yes
2418,7/1/2018,22,1.1,40,0.5,1305,-11,0,0,0,Winter,No Holiday,Yes
2419,6/3/2018,9,1.2,62,0.8,1338,-5.2,0.85,0,0,Spring,No Holiday,Yes
2420,8/12/2017,9,-6.7,50,0.9,1492,-15.4,0.23,0,0,Winter,No Holiday,Yes
2421,18/08/2018,22,26.3,48,0.8,2000,14.4,0,0,0,Summer,No Holiday,Yes
2422,19/08/2018,15,33.8,31,1.6,2000,14.3,2.45,0,0,Summer,No Holiday,Yes
2423,21/01/2018,22,-0.3,32,0.7,2000,-15,0,0,0,Winter,No Holiday,Yes
2424,10/9/2018,22,21.7,50,1.6,2000,10.8,0,0,0,Autumn,No Holiday,Yes
2425,3/12/2017,12,5.8,85,1.7,349,3.4,0.43,0,0,Winter,No Holiday,Yes
2426,9/9/2018,17,27.7,33,1.1,2000,9.9,1.21,0,0,Autumn,No Holiday,Yes
2427,22/12/2017,0,-1.7,79,0.5,794,-4.8,0,0,0.8,Winter,Holiday,Yes
2428,27/11/2018,3,3.5,86,1.4,281,1.3,0,0,0,Autumn,No Holiday,Yes
2429,27/11/2018,13,11,60,0.9,411,3.5,0.85,0,0,Autumn,No Holiday,Yes
2430,8/12/2017,0,-3.5,49,2.6,1893,-12.6,0,0,0,Winter,No Holiday,Yes
2431,19/06/2018,14,27.2,44,2.9,1377,13.8,2.59,0,0,Summer,No Holiday,Yes
2432,12/12/2017,8,-12.3,52,1.3,1914,-20.1,0,0,0,Winter,No Holiday,Yes
2433,13/02/2018,5,-6.7,64,1.6,1981,-12.3,0,0,0,Winter,No Holiday,Yes
2434,30/08/2018,8,24.6,96,1,883,23.9,0.19,0,0,Summer,No Holiday,Yes
2435,20/08/2018,9,27.5,54,1,1993,17.3,0.81,0,0,Summer,No Holiday,Yes
2436,12/8/2018,15,34.9,46,2,2000,21.5,1.54,0,0,Summer,No Holiday,Yes
2437,11/11/2018,23,6.3,62,0,1993,-0.4,0,0,0,Autumn,No Holiday,Yes
2438,2/7/2018,11,21.7,97,0.5,591,21.1,0.25,8,0,Summer,No Holiday,Yes
2439,27/05/2018,17,23.5,32,3.2,1925,0,1.01,0,0,Spring,No Holiday,Yes
2440,30/09/2018,13,21.1,42,4.6,1954,7.6,2.74,0,0,Autumn,No Holiday,No
2441,15/11/2018,18,12.1,46,1.4,799,0.8,0.01,0,0,Autumn,No Holiday,Yes
2442,15/04/2018,7,5.8,83,1.1,733,3.1,0.15,0,0,Spring,No Holiday,Yes
2443,30/12/2017,16,4.1,63,0.7,263,-2.3,0.13,0,0,Winter,No Holiday,Yes
2444,3/2/2018,5,-6.3,65,3.9,1521,-11.8,0,0,0.3,Winter,No Holiday,Yes
2445,22/05/2018,20,17.2,85,1.4,467,14.6,0,0.5,0,Spring,Holiday,Yes
2446,6/4/2018,1,7.2,95,0.2,683,6.4,0,0.5,0,Spring,No Holiday,Yes
2447,1/1/2018,7,-4.7,56,1.1,2000,-12.1,0,0,0,Winter,Holiday,Yes
2448,15/07/2018,1,25.5,83,2.3,1576,22.3,0,0,0,Summer,No Holiday,Yes
2449,16/02/2018,21,0.1,67,2.5,1451,-5.3,0,0,0,Winter,Holiday,Yes
2450,17/03/2018,10,6,43,1,1829,-5.6,1.69,0,0,Spring,No Holiday,Yes
2451,26/04/2018,22,12.7,61,2.2,1949,5.3,0,0,0,Spring,No Holiday,Yes
2452,29/09/2018,18,24.8,41,0.5,2000,10.6,0.33,0,0,Autumn,No Holiday,Yes
2453,22/07/2018,16,37.8,31,2.5,1929,17.7,2.46,0,0,Summer,No Holiday,Yes
2454,23/05/2018,10,17.9,56,3.3,1919,8.9,2.63,0,0,Spring,No Holiday,Yes
2455,1/6/2018,13,29.4,33,2.2,1535,11.4,3.3,0,0,Summer,No Holiday,Yes
2456,16/09/2018,14,23.4,72,2.2,682,18,0.73,0,0,Autumn,No Holiday,Yes
2457,3/10/2018,4,12.1,80,1.2,1834,8.7,0,0,0,Autumn,Holiday,Yes
2458,29/05/2018,14,25.5,53,2,981,15.2,2.5,0,0,Spring,No Holiday,Yes
2459,28/10/2018,1,6.9,55,1.8,2000,-1.5,0,0,0,Autumn,No Holiday,Yes
2460,3/5/2018,6,7.9,86,2,1070,5.6,0.01,0,0,Spring,No Holiday,Yes
2461,25/04/2018,12,19.4,20,1.1,1663,-4.1,3.08,0,0,Spring,No Holiday,Yes
2462,9/8/2018,7,27.9,81,1.8,1497,24.3,0.12,0,0,Summer,No Holiday,Yes
2463,8/2/2018,3,-8.6,64,0.9,1754,-14.1,0,0,0,Winter,No Holiday,Yes
2464,7/7/2018,22,22.6,51,1.7,2000,11.9,0,0,0,Summer,No Holiday,Yes
2465,23/01/2018,11,-11.7,27,4,1935,-26.9,0.94,0,1,Winter,No Holiday,Yes
2466,15/10/2018,8,12,77,0.4,891,8,0.12,0,0,Autumn,No Holiday,Yes
2467,11/4/2018,13,15.6,38,4.7,1558,1.3,3.32,0,0,Spring,No Holiday,No
2468,27/12/2017,3,-9.1,37,1,2000,-21.1,0,0,0,Winter,No Holiday,Yes
2469,15/02/2018,2,-1.2,35,2.2,2000,-14.7,0,0,0,Winter,Holiday,Yes
2470,22/03/2018,4,1.3,87,2.2,937,-0.6,0,0,0,Spring,No Holiday,Yes
2471,7/6/2018,18,25.6,57,2.7,1217,16.4,0.96,0,0,Summer,No Holiday,Yes
2472,12/2/2018,10,-6.7,23,2.4,1938,-24.4,1.25,0,0,Winter,No Holiday,Yes
2473,26/10/2018,22,10.5,72,2.4,2000,5.6,0,0,0,Autumn,No Holiday,Yes
2474,14/04/2018,1,14.1,25,1.8,2000,-5.6,0,0,0,Spring,No Holiday,Yes
2475,12/2/2018,22,-4.2,57,1.7,2000,-11.4,0,0,0,Winter,No Holiday,Yes
2476,19/03/2018,7,6.5,88,1.4,515,4.6,0,0,0,Spring,No Holiday,Yes
2477,1/9/2018,7,21.1,81,1,1738,17.7,0.14,0,0,Autumn,No Holiday,Yes
2478,4/11/2018,17,16.9,33,2.2,1972,0.5,0.43,0,0,Autumn,No Holiday,Yes
2479,30/06/2018,13,25.6,87,1.7,390,23.2,0.71,3.5,0,Summer,No Holiday,Yes
2480,2/12/2017,11,1.9,49,1.8,1406,-7.7,1,0,0,Winter,No Holiday,Yes
2481,3/7/2018,9,25.7,76,0.8,1920,21.1,1.11,0,0,Summer,No Holiday,Yes
2482,13/12/2017,1,-10.2,52,1.6,1997,-18.2,0,0,0,Winter,No Holiday,Yes
2483,28/11/2018,16,9.6,17,3,1706,-14.3,0.77,0,0,Autumn,No Holiday,Yes
2484,1/2/2018,0,-5.2,56,1.4,1996,-12.6,0,0,1.6,Winter,No Holiday,Yes
2485,9/7/2018,22,20.4,96,1.1,1641,19.7,0,0.5,0,Summer,No Holiday,Yes
2486,25/05/2018,20,20.4,45,2,1457,8,0.06,0,0,Spring,No Holiday,Yes
2487,24/04/2018,3,9.6,94,1.3,523,8.6,0,2.4,0,Spring,No Holiday,Yes
2488,6/7/2018,0,23.5,65,1.9,2000,16.5,0,0,0,Summer,No Holiday,Yes
2489,14/02/2018,13,7.2,65,3.8,773,1,0.61,0,0,Winter,No Holiday,Yes
2490,22/05/2018,9,19.3,62,0.8,1894,11.8,1.14,0,0,Spring,Holiday,Yes
2491,1/9/2018,11,27.6,47,1.2,2000,15.2,2.63,0,0,Autumn,No Holiday,Yes
2492,11/7/2018,3,24.5,97,0.8,263,23.9,0,0.5,0,Summer,No Holiday,Yes
2493,24/01/2018,18,-13,29,3.4,2000,-27.3,0.05,0,0.7,Winter,No Holiday,Yes
2494,25/07/2018,6,28.1,75,1.8,1092,23.2,0.01,0,0,Summer,No Holiday,Yes
2495,19/03/2018,15,9.8,57,3,2000,1.6,0.43,0,0,Spring,No Holiday,Yes
2496,15/08/2018,2,29.5,68,0.4,1949,22.9,0,0,0,Summer,Holiday,Yes
2497,27/11/2018,7,3.6,83,0.9,350,0.9,0,0,0,Autumn,No Holiday,Yes
2498,21/11/2018,12,7.7,34,0.6,1969,-7.2,0.49,0,0,Autumn,No Holiday,Yes
2499,9/4/2018,10,5.2,73,1,668,0.7,2.08,0,0,Spring,No Holiday,Yes
2500,24/10/2018,5,8.5,87,1.2,1046,6.4,0,0,0,Autumn,No Holiday,Yes
2501,12/10/2018,18,14.3,46,1.3,2000,2.8,0.16,0,0,Autumn,No Holiday,Yes
2502,26/02/2018,15,10.3,23,2.1,1317,-9.9,2.09,0,0,Winter,No Holiday,Yes
2503,7/9/2018,3,21.1,75,1.8,1551,16.4,0,0,0,Autumn,No Holiday,Yes
2504,25/12/2017,9,-4.6,40,3.5,2000,-16.1,0.18,0,0,Winter,Holiday,Yes
2505,25/05/2018,12,24.4,24,2.9,1811,2.5,3.28,0,0,Spring,No Holiday,Yes
2506,6/11/2018,17,15.3,63,1.2,260,8.2,0.23,0,0,Autumn,No Holiday,No
2507,17/02/2018,14,-0.1,15,4,2000,-23.7,2.39,0,0,Winter,Holiday,Yes
2508,18/02/2018,13,3.7,17,1.4,2000,-19.1,1.98,0,0,Winter,No Holiday,Yes
2509,24/06/2018,7,20.5,82,0.8,338,17.3,0.16,0,0,Summer,No Holiday,Yes
2510,1/8/2018,20,34.5,62,2.8,1701,26.1,0.02,0,0,Summer,No Holiday,Yes
2511,18/03/2018,6,5.7,54,1.7,1208,-2.9,0,0,0,Spring,No Holiday,Yes
2512,26/08/2018,23,20.8,84,0.9,1078,17.9,0,0.5,0,Summer,No Holiday,Yes
2513,27/10/2018,21,7.3,49,3.4,2000,-2.7,0,0,0,Autumn,No Holiday,Yes
2514,19/09/2018,22,20.9,71,1.6,1057,15.4,0,0.1,0,Autumn,No Holiday,No
2515,23/06/2018,14,28,46,3.6,1401,15.2,2.88,0,0,Summer,No Holiday,Yes
2516,25/03/2018,1,6.4,82,1.2,186,3.5,0,0,0,Spring,No Holiday,Yes
2517,13/03/2018,14,18.3,43,2.2,1509,5.4,2.43,0,0,Spring,No Holiday,Yes
2518,17/01/2018,3,3,67,0.8,297,-2.5,0,0,0,Winter,No Holiday,Yes
2519,10/9/2018,4,19.4,61,1.6,2000,11.6,0,0,0,Autumn,No Holiday,Yes
2520,20/07/2018,20,30.9,51,2.2,2000,19.5,0.07,0,0,Summer,No Holiday,Yes
2521,26/10/2018,19,12.9,66,2.5,1997,6.6,0,0,0,Autumn,No Holiday,Yes
2522,14/05/2018,20,21.4,64,2.1,411,14.3,0.02,0,0,Spring,No Holiday,Yes
2523,14/07/2018,17,31.5,53,3.7,1974,20.7,2.02,0,0,Summer,No Holiday,Yes
2524,17/03/2018,8,1.3,57,1,1974,-6.2,0.32,0,0,Spring,No Holiday,Yes
2525,16/12/2017,19,-6,32,2.4,2000,-20,0,0,0,Winter,No Holiday,Yes
2526,23/03/2018,12,9.3,37,2.3,940,-4.6,2.72,0,0,Spring,No Holiday,Yes
2527,19/12/2017,2,-2.7,72,0.9,990,-7,0,0,2.6,Winter,No Holiday,Yes
2528,7/4/2018,17,7.6,36,5.3,2000,-6.5,1.8,0,0,Spring,No Holiday,Yes
2529,8/3/2018,19,4.5,72,2.7,529,-0.1,0.03,0,0,Spring,No Holiday,Yes
2530,28/01/2018,0,-7.5,36,2.3,1972,-20,0,0,0,Winter,No Holiday,Yes
